2020-02-15,0,1,0
2020-02-16,0,1,0
2020-02-17,0,1,0
2020-02-18,0,1,0
2020-02-19,0,1,0
2020-02-20,0,1,0
2020-02-21,0,1,0
2020-02-22,0,1,0
2020-02-23,0,1,0
2020-02-24,0,1,0
2020-02-25,0,1,0
2020-02-26,0,1,0
2020-02-27,0,2,0
2020-02-28,0,2,0
2020-02-29,0,3,0
2020-03-01,0,3,0
2020-03-02,0,6,0
2020-03-03,0,,
2020-03-04,14.29,7,0
2020-03-05,14.29,,
2020-03-06,14.29,12,0
2020-03-07,14.29,19,0
2020-03-08,14.29,,
2020-03-09,14.29,30,0
2020-03-10,14.29,40,0
2020-03-11,14.29,,
2020-03-12,33.33,59,0
2020-03-13,33.33,155,0
2020-03-14,33.33,183,0
2020-03-15,33.33,210,0
2020-03-16,47.62,267,0
2020-03-17,47.62,272,0
2020-03-18,76.19,319,0
2020-03-19,80.95,369,0
2020-03-20,90.48,400,0
2020-03-21,90.48,450,0
2020-03-22,90.48,521,1
2020-03-23,90.48,626,1
2020-03-24,90.48,700,1
2020-03-25,90.48,792,1
2020-03-26,90.48,880,3
2020-03-27,90.48,958,4
2020-03-28,90.48,1025,7
2020-03-29,90.48,1218,9
2020-03-30,90.48,1218,11
2020-03-31,90.48,1313,13
2020-04-01,90.48,1384,17
2020-04-02,90.48,1446,17
2020-04-03,90.48,1518,19
2020-04-04,90.48,1615,20
2020-04-05,90.48,1882,25
2020-04-06,90.48,1927,27
2020-04-07,90.48,2176,27
2020-04-08,90.48,2308,34
2020-04-09,90.48,2487,40
2020-04-10,90.48,2605,42
2020-04-11,90.48,2769,48
