2020-02-15,0,,
2020-02-16,0,,
2020-02-17,0,,
2020-02-18,0,,
2020-02-19,0,,
2020-02-20,0,,
2020-02-21,0,,
2020-02-22,0,,
2020-02-23,0,,
2020-02-24,0,,
2020-02-25,0,,
2020-02-26,0,,
2020-02-27,0,,
2020-02-28,0,,
2020-02-29,0,,
2020-03-01,0,,
2020-03-02,0,,
2020-03-03,0,,
2020-03-04,0,,
2020-03-05,0,,
2020-03-06,0,,
2020-03-07,0,,
2020-03-08,0,,
2020-03-09,0,,
2020-03-10,0,,
2020-03-11,0,2,0
2020-03-12,19.05,2,0
2020-03-13,33.33,,
2020-03-14,33.33,,
2020-03-15,33.33,3,0
2020-03-16,47.62,3,0
2020-03-17,47.62,20,0
2020-03-18,47.62,20,0
2020-03-19,47.62,26,1
2020-03-20,57.14,33,1
2020-03-21,80.95,40,1
2020-03-22,90.48,64,3
2020-03-23,95.24,64,3
2020-03-24,95.24,75,3
2020-03-25,95.24,99,3
2020-03-26,95.24,114,3
2020-03-27,95.24,146,3
2020-03-28,95.24,146,3
2020-03-29,95.24,180,9
2020-03-30,95.24,180,9
2020-03-31,95.24,222,12
2020-04-01,88.1,246,12
2020-04-02,88.1,261,14
2020-04-03,88.1,288,16
2020-04-04,88.1,288,16
2020-04-05,88.1,302,16
2020-04-06,95.24,345,17
2020-04-07,95.24,364,17
2020-04-08,95.24,384,19
2020-04-09,95.24,414,23
2020-04-10,95.24,443,24
2020-04-11,95.24,448,26
